StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_First Click,Q8.3_Last Click,Q8.3_Page Submit,Q8.3_Click Count,Q8.5_First Click,Q8.5_Last Click,Q8.5_Page Submit,Q8.5_Click Count,Q8.6,Q8.7,Q10.3_First Click,Q10.3_Last Click,Q10.3_Page Submit,Q10.3_Click Count,Q10.5_First Click,Q10.5_Last Click,Q10.5_Page Submit,Q10.5_Click Count,Q10.6,Q10.7,Q138_First Click,Q138_Last Click,Q138_Page Submit,Q138_Click Count,Q141,Q142,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q140,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q.20.4,Q20.5,Q18.4,Q18.5,Q19.2_1,Q19.3,Q19.4,Q19.4_12_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6
2/2/2021 2:47,2/2/2021 3:02,0,100,911,1,2/2/2021 3:02,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x720,,,,,,,,,4,5,5,7,3,6,7,4,,,,,6,7,2,1,4,1,0,0,21.633,0,0,0,20.57,0,7,2,,,,,,,,,,,,,,,,,0,0,40.177,0,7,1,1,7,7,7,7,4,jag tror på vaccin och är trött på isolering och covid,4,4,4,,,1,7,99,6,3,7,,,,1,2,6,6,3,4,4,3,2,använda sunt förnuft,1,1,,74,1,2,,2,7,1,,21,1,,1,nej
2/2/2021 2:51,2/2/2021 3:03,0,100,736,1,2/2/2021 3:03,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1536x864,,,,,,,,,4,5,5,6,5,5,6,6,,,,,5,6,5,3,4,5,,,,,,,,,,,0,0,20.376,0,0,0,16.048,0,6,5,,,,,,,0,0,38.523,0,6,3,4,6,6,6,6,4,Vill ha vaccin så snart som möjligt och det verkar ha hög effekt,4,3,4,,,1,7,99,5,5,6,,,,2,2,4,5,5,5,6,5,4,,,1,,81,2,3,,2,1,1,,14,1,,1,nej
2/2/2021 2:50,2/2/2021 3:03,0,100,788,1,2/2/2021 3:03,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x1024,,,,,,,,,3,3,3,6,3,4,5,5,,,,,2,7,3,1,3,2,,,,,,,,,,,0,0,23.041,0,0,0,34.959,0,6,6,,,,,,,0,0,49.429,0,6,4,6,6,5,6,6,4,att vaccinet skyddar till 95 % är bra samt att biverkningarna inte är allvarliga.,4,3,3,,,1,7,99,5,2,2,,,,2,2,4,4,6,4,1,3,2,"det är maskiner inte människor som tar beslut vilket jag tycker inte är bra, människor ser mer än vad en maskin gör.",1,1,,66,1,5,,2,1,1,,13,1,,1,viktiga frågor togs upp i denna undersökning bra.
2/2/2021 2:53,2/2/2021 3:03,0,100,616,1,2/2/2021 3:03,anonymous,SV,1,Safari iPhone,13.0.4,iPhone,375x667,5,5,5,6,3,5,5,5,,,,,,,,,3,5,4,5,,,,,5,4,,,,,,,,,,,1.568,2.784,3.909,3,1.578,2.832,3.636,3,6,5,,,,,,,3.314,4.099,5.2,2,5,4,3,6,6,5,4,3,jag vill inte utgöra en fara för människor runt omkring mig,4,3,4,1,vet ej,2,7,99,,,,5,5,6,1,1,2,2,2,6,2,4,4,,,1,,18,2,2,,2,5,1,,16,1,,1,"nej
"
2/2/2021 2:47,2/2/2021 3:05,0,100,1064,1,2/2/2021 3:05,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,6,6,6,7,4,6,6,6,,,,,6,7,2,2,6,5,,,,,,,,,,,,,,,,,,,,,0,0,40.112,0,7,3,0,0,20.696,0,7,2,2,7,7,7,7,4,Tycker det är viktigt att så många som möjligt vaccinerar sig och jag litar på att vaccinet är säkert.,4,3,4,,,2,7,99,7,7,4,,,,2,2,5,6,6,5,4,6,6,,2,1,,56,1,5,,2,4,1,,21,1,,1,
2/2/2021 3:04,2/2/2021 3:06,0,100,154,1,2/2/2021 3:06,anonymous,SV,1,Safari iPhone,Unknown,iPhone,414x736,6,6,6,7,4,5,6,6,,,,,,,,,5,3,2,5,,,,,4,5,0.521,0.872,1.835,2,0.404,0.796,1.618,2,4,4,,,,,,,,,,,,,,,,,0.43,0.891,1.687,2,4,4,5,3,5,4,5,1,"För att jag vet ej vadd de har lagt i det, den kan ha dåliga påverkningar i framtiden. Vi lever i en värld nu fylld av problem och hat och man vet inte vad människan tänker föra världen till. Jag tror ej på vaccinet tyvärr.",3,4,2,3,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 3:04,2/2/2021 3:07,0,100,138,1,2/2/2021 3:07,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,360x780,2,4,4,4,4,4,4,4,,,,,,,,,4,4,4,4,,,,,4,4,,,,,,,,,,,1.568,1.568,2.533,1,0.873,0.873,1.901,1,4,4,,,,,,,0.489,0.489,1.447,1,4,5,4,4,4,5,5,3,Tillförlitliga produkter,3,3,3,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 3:04,2/2/2021 3:07,0,100,192,1,2/2/2021 3:07,anonymous,SV,1,Chrome,83.0.4103.106,Android 10,360x780,4,2,4,3,2,5,6,5,,,,,,,,,3,4,3,6,,,,,4,6,1.527,1.527,2.463,1,0.584,0.584,2.168,1,4,3,,,,,,,,,,,,,,,,,0.649,1.315,2.101,2,2,2,3,4,6,5,4,2,Jag känner inget behov av det ,2,4,2,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 3:03,2/2/2021 3:09,0,100,361,1,2/2/2021 3:09,anonymous,SV,1,Chrome,88.0.4324.93,Android 9,360x740,5,6,6,7,4,5,5,4,,,,,,,,,6,5,3,4,,,,,6,5,,,,,,,,,,,,,,,,,,,,,0.825,17.097,19.157,7,5,6,8.023,25.582,27.898,8,5,3,3,5,6,6,6,3,Det verkar vara noga uträtt ,4,3,3,,,2,7,99,,,,4,2,4,1,1,3,2,5,3,2,5,5,,1,2,Inte direkt,39,1,5,,2,8,1,,7,1,,2,
2/2/2021 2:46,2/2/2021 3:09,0,100,1380,1,2/2/2021 3:09,anonymous,SV,1,Chrome,67.0.3396.87,Android 9,360x780,4,7,4,4,7,7,7,7,,,,,,,,,4,7,7,7,,,,,7,7,,,,,,,,,,,,,,,,,,,,,54.449,59.817,71.758,3,7,7,29.123,73.376,75.899,6,4,7,7,4,7,4,7,1,Jag är inte alls sugen på att ta vaccin ,1,1,4,,Vet ej.,2,7,99,,,,2,1,7,1,1,1,1,4,4,7,7,4,,,1,,43,2,4,,2,1,1,,16,1,,1,Nej.
2/2/2021 2:58,2/2/2021 3:09,0,100,708,1,2/2/2021 3:09,anonymous,SV,1,Chrome,83.0.4103.106,Android 9,360x740,4,2,3,3,1,4,2,2,,,,,,,,,2,3,1,2,,,,,3,2,18.819,32.03,32.879,2,9.172,28.208,35.467,2,7,4,,,,,,,,,,,,,,,,,6.023,31.887,40.855,10,3,7,7,3,3,7,2,1,"Jag har aldrig tagit ett vaccin mot influensa o h kommer heller aldrig att göra det. Jag är frisk,  har ett starkt immunförsvar därför behöver jag inte förgifta min kropp med vaccin",1,1,1,,,1,7,99,,,,1,3,2,2,2,1,1,5,1,1,1,2,Kan inte säga det ,1,1,,70,2,2,,2,1,1,,19,1,,1,Nej
2/2/2021 2:49,2/2/2021 3:10,0,100,1249,1,2/2/2021 3:10,anonymous,SV,1,Chrome iPad,87.0.4280.77,iPad,768x1024,6,6,6,7,7,6,7,7,,,,,,,,,5,7,1,1,,,,,2,2,,,,,,,,,,,,,,,,,,,,,6.635,17.17,17.777,3,7,5,14.791,30.787,31.359,5,7,1,1,7,7,7,7,4,Jag litar på utvärderingen av vaccinet och tror på dess effektivitet,4,4,4,,,1,7,99,,,,6,6,7,2,2,5,6,4,4,3,1,2,Inget förnuft och mänsklig känsla kan påverka beslut som ibland behöver detta,3,1,,72,2,4,,2,8,1,,12,1,,1,"Nej, allt har jag försökt svara ärligt på"
2/2/2021 3:00,2/2/2021 3:10,0,100,596,1,2/2/2021 3:10,anonymous,SV,1,Chrome,86.0.4240.198,Macintosh,1440x900,,,,,,,,,4,4,4,7,3,4,4,4,,,,,3,7,4,4,3,4,,,,,,,,,,,,,,,,,,,,,9.63,9.63,46.785,1,7,4,0,0,7.637,0,7,5,5,5,7,5,5,3,Jag värnar om mänskligheten,4,4,4,,,2,7,,7,6,7,,,,1,2,1,1,2,5,6,5,4,,,1,,21,2,5,,2,3,1,,11,1,,2,
2/2/2021 2:55,2/2/2021 3:11,0,100,967,1,2/2/2021 3:11,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x812,4,4,4,6,4,4,4,4,,,,,,,,,2,6,4,2,,,,,3,2,,,,,,,,,,,,,,,,,,,,,6.798,10.131,44.797,2,6,6,17.774,69.133,75.799,7,6,3,2,6,6,6,6,3,Känns i nuläget som att det är pålitligt men litar inte 100% på något vaccin så därav valde jag ej alternativet ”mycket sannolikt”.,3,3,4,,,2,7,99,,,,4,7,5,2,2,1,1,4,3,4,2,2,.,,1,,45,2,4,,2,4,1,,19,1,,1,Nej
2/2/2021 3:07,2/2/2021 3:12,0,100,277,1,2/2/2021 3:12,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,414x736,4,4,4,6,2,4,4,4,,,,,,,,,3,3,2,4,,,,,4,4,0.894,1.796,2.658,3,0.597,0.597,1.574,1,4,4,,,,,,,,,,,,,,,,,0.442,0.442,1.555,1,4,5,4,4,4,4,4,1,Är osäker på biverkningar och dessutom är det osäkert om jag kan ta det,3,3,2,,,2,7,99,,,,7,5,2,2,1,4,5,6,4,1,4,4,,,1,,27,2,2,,2,2,1,,19,1,,1,
2/2/2021 2:54,2/2/2021 3:12,0,100,1075,1,2/2/2021 3:12,anonymous,SV,1,AppleWebKit,605.1.15,Macintosh,810x1080,,,,,,,,,5,5,5,5,4,5,5,4,,,,,6,7,7,5,6,4,,,,,,,,,,,1.463,41.616,42.594,4,1.138,61.26,64.17,10,7,5,,,,,,,0.901,16.447,68.333,3,5,4,3,6,7,7,6,4,Jag arbetar inom vården så av respekt för dom äldre jag arbetar med och kollegor så har jag bestämt mig för att ta vaccinet. Och för att förhoppningsvis kunna återgå till ett normalare liv där man kan röra sig friare och besöka shoppingcentrum mm. ,3,2,4,,,2,7,99,5,2,5,,,,1,2,3,6,2,5,3,4,5,,2,1,,46,1,3,,1,8,1,,21,1,,1,
2/2/2021 3:12,2/2/2021 3:16,0,100,269,1,2/2/2021 3:16,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x667,3,2,2,4,2,3,2,2,,,,,,,,,4,4,2,5,,,,,3,3,,,,,,,,,,,,,,,,,,,,,5.168,5.168,8.633,1,4,3,5.33,5.33,8.264,1,4,6,3,3,3,4,3,2,Har gett allergier ,2,2,3,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 3:04,2/2/2021 3:17,0,100,781,1,2/2/2021 3:17,anonymous,SV,1,Safari,14.0.2,Macintosh,768x1024,,,,,,,,,3,2,2,5,2,2,3,3,,,,,5,5,4,2,4,4,,,,,,,,,,,,,,,,,,,,,2.549,28.541,41.097,2,6,5,3.388,11.896,20.25,2,3,6,5,4,4,4,4,2,Biverkningar ,3,3,1,,,4,7,99,5,6,3,,,,2,2,2,2,5,2,3,6,5,,,2,Vet ej,75,1,5,,2,8,1,,11,1,,1,
2/2/2021 2:27,2/2/2021 3:17,0,100,3004,1,2/2/2021 3:17,anonymous,SV,1,Safari,14.0.2,Macintosh,810x1080,,,,,,,,,3,3,3,6,3,4,4,4,,,,,4,7,7,1,2,2,,,,,,,,,,,,,,,,,,,,,15.037,30.977,31.747,5,7,5,2.917,42.2,56.382,3,6,4,4,6,6,5,6,4,"Efter all information tror jag det är säkert, hoppas Astra Seneca får samma säkerhet, så att alla kan få vaccination snabbare än det ärfligt tillfället.",4,4,4,4,,1,7,99,5,5,5,,,,1,2,3,3,5,3,4,4,3,Finns risk för manipulering.,1,1,,74,2,5,,2,6,1,,12,1,,1,
2/2/2021 1:27,2/2/2021 3:18,0,100,6668,1,2/2/2021 3:18,anonymous,SV,1,Chrome,50.0.2661.89,Android 6.0,360x640,4,5,4,7,4,5,6,6,,,,,,,,,6,6,5,4,,,,,4,4,,,,,,,,,,,,,,,,,,,,,0.97,15.248,16.262,6,6,2,2.702,10.959,11.871,5,6,1,1,5,6,5,7,4,Har ingen anledning att inte ta det,3,3,3,,,1,7,99,,,,5,5,5,1,1,5,5,5,4,4,3,4,,,1,,30,1,4,,2,4,1,,18,1,,1,
2/2/2021 3:05,2/2/2021 3:19,0,100,862,1,2/2/2021 3:19,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1536x864,,,,,,,,,4,4,4,4,3,5,5,5,,,,,3,6,4,3,4,3,,,,,,,,,,,,,,,,,,,,,0,0,34.883,0,6,3,0,0,47.22,0,4,4,3,5,5,5,5,3,"När det blir min tur att erbjudas vaccin har jag ingen möjlighet att välja vilket vaccin just jag får. Det kan bli något av de andra godkända vaccinen som jag får. Alltså är det HÖGST sannolikt att jag blir vaccinerad, men det är troligen bara Sannolikt att det blir just Pfizer/BioNTechs version.",4,3,4,,,4,7,99,2,1,4,,,,1,1,6,4,3,2,4,2,2,Jag tror inte på beslut som inte är baserade på verklighet och fysiska fakta.,,1,,68,1,2,,2,2,1,,11,1,,1,
2/2/2021 3:16,2/2/2021 3:20,0,100,285,1,2/2/2021 3:20,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x720,,,,,,,,,4,5,3,4,4,2,3,3,,,,,3,4,4,4,5,4,,,,,,,,,,,,,,,,,,,,,1.543,1.543,9.457,1,7,5,2.312,2.312,13.19,1,4,3,4,2,3,4,6,2,لا احب تناول شي لا اعلم,2,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 3:14,2/2/2021 3:22,0,100,508,1,2/2/2021 3:22,anonymous,SV,1,Chrome,87.0.4280.142,CrOS x86_64 13505.100.0,1366x768,,,,,,,,,2,2,2,2,2,2,3,3,,,,,3,3,3,3,4,5,,,,,,,,,,,,,,,,,,,,,0,0,15.783,0,4,5,0,0,38.522,0,3,5,5,3,3,3,4,2,Biverkningar,3,3,3,,,4,7,99,4,2,3,,,,2,1,2,2,5,4,2,5,4,,2,2,Har bara hört det. ,19,1,4,,2,6,1,,5,1,,1,
2/2/2021 3:21,2/2/2021 3:23,0,100,99,1,2/2/2021 3:23,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,393x873,4,5,6,3,5,3,5,4,,,,,,,,,4,4,3,4,,,,,3,3,0.482,0.966,1.497,2,0.404,0.904,1.39,2,3,6,,,,,,,,,,,,,,,,,0.423,0.954,2.133,2,4,4,3,5,2,3,4,2,Min uppfattning,2,3,2,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 3:06,2/2/2021 3:23,0,100,1055,1,2/2/2021 3:23,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x720,,,,,,,,,2,2,2,6,1,2,3,4,,,,,3,4,3,3,3,2,,,,,,,,,,,,,,,,,,,,,3.101,3.101,42.037,1,4,4,3.562,60.224,80.397,2,4,6,5,4,4,5,4,2,"Jag litar inte på ett vaccin som är framtaget på några månader, det bruar ta år innan det är godkänt. Tveksam till resultatet.",4,4,2,,koll på biverkningar,4,7,99,7,7,1,,,,2,2,6,5,5,1,2,5,4,,1,1,,73,2,5,,2,2,1,,11,1,,1,
2/2/2021 3:17,2/2/2021 3:24,0,100,395,1,2/2/2021 3:24,anonymous,SV,1,Chrome,87.0.4280.152,CrOS x86_64 13505.111.0,1241x698,,,,,,,,,7,5,5,6,3,4,4,4,,,,,4,3,4,3,4,5,,,,,,,,,,,0,0,1.66,0,0,0,1.3,0,5,5,,,,,,,0,0,1.917,0,5,5,6,4,5,5,6,4,Eftersom du ger mig en fråga som jag inte vet något om och jag inte förstår.,2,2,2,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 3:06,2/2/2021 3:24,0,100,1058,1,2/2/2021 3:24,anonymous,SV,1,Chrome,88.0.4324.96,Windows NT 10.0,1536x864,,,,,,,,,5,5,5,7,5,6,6,6,,,,,4,7,2,4,4,4,17.1,18.147,27.181,4,0,0,22.621,0,6,3,,,,,,,,,,,,,,,,,38.606,135.25,135.8,6,6,3,2,5,6,6,6,4,Eftersom att jag anser att alla bör göra vad de kan för att stoppa smittspridningen. Dessutom litar jag på att ett vaccin med stora bieffekter ej skulle godkännas. ,4,3,4,,,2,7,99,4,3,5,,,,2,2,3,4,2,4,6,4,4,,,1,,20,2,4,,2,3,1,,12,1,,1,
2/2/2021 3:13,2/2/2021 3:24,0,100,645,1,2/2/2021 3:24,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x720,,,,,,,,,5,5,5,6,6,5,6,6,,,,,6,7,2,2,4,4,,,,,,,,,,,7.955,17.583,23.253,2,9.691,15.664,21.633,2,7,2,,,,,,,9.129,29.043,35.996,2,7,2,1,7,7,7,7,4,jag litar på att det är säkert och att jag blir skyddad mot covid19,4,2,4,,,2,7,99,5,2,7,,,,2,2,2,5,2,4,3,2,4,,,1,,71,2,4,,2,4,1,,12,1,,3,nej
2/2/2021 3:14,2/2/2021 3:24,0,100,598,1,2/2/2021 3:24,anonymous,SV,1,Safari iPhone,14,iPhone,320x568,4,4,4,3,3,3,2,3,,,,,,,,,4,5,4,3,,,,,5,3,,,,,,,,,,,,,,,,,,,,,0.841,14.792,16.929,3,5,3,1.026,3.029,3.774,2,5,2,2,6,5,5,5,4,Jag vill börja leva normalt igen ,4,4,4,,,2,7,99,,,,5,5,2,1,1,2,2,5,4,4,2,4,,2,1,,44,1,5,,2,3,1,,14,1,,1,
2/2/2021 3:11,2/2/2021 3:25,0,100,809,1,2/2/2021 3:25,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,4,4,4,6,5,4,4,4,,,,,4,7,1,4,4,4,0,0,12.338,0,0,0,75.608,0,7,4,,,,,,,,,,,,,,,,,0,0,6.597,0,6,4,5,6,6,4,4,3,vill skydda mig mot virus,3,3,4,,,1,7,99,6,6,6,,,,2,2,2,3,3,7,4,4,4,,,1,,51,1,4,,2,8,1,,21,2,bosniska,3,nej
2/2/2021 3:18,2/2/2021 3:25,0,100,417,1,2/2/2021 3:25,anonymous,SV,1,Chrome,87.0.4280.88,Windows NT 10.0,2560x1440,,,,,,,,,7,7,7,7,6,7,7,7,,,,,6,7,7,7,6,7,0,0,1.641,0,0,0,1.37,0,7,7,,,,,,,,,,,,,,,,,0,0,0.829,0,7,7,5,7,6,7,7,4,Då får man ju inte nån virus i sig,4,4,4,,,1,7,99,7,4,7,,,,1,1,7,6,4,5,1,4,4,,2,1,,31,1,5,,2,8,1,,17,1,,1,Nix.
2/2/2021 3:12,2/2/2021 3:26,0,100,839,1,2/2/2021 3:26,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1536x864,,,,,,,,,1,1,1,4,3,4,4,4,,,,,3,5,4,3,4,3,,,,,,,,,,,,,,,,,,,,,0,0,4.09,0,5,3,0,0,97.58,0,4,5,4,5,5,4,4,2,"Jag är osäker på vaccin som är så nytt, kanske kommer ta det längre fram men inte ännu. ",4,4,4,,,4,7,99,6,6,3,,,,2,1,2,2,4,4,1,4,4,,,1,,30,2,3,,2,2,1,,5,1,,1,
2/2/2021 3:13,2/2/2021 3:26,0,100,801,1,2/2/2021 3:26,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,6,6,5,7,5,4,7,6,,,,,2,6,3,6,4,6,,,,,,,,,,,,,,,,,,,,,0,0,37.139,0,7,6,0,0,45.864,0,4,6,2,6,6,3,4,2,"Hade gärna väntat att ta det tills det är 100 säkert, jag vill helst inte få någon annan sjukdom som en orsak av vaccinet",4,3,4,1,,2,7,99,5,5,6,,,,1,2,2,6,3,6,3,5,6,,2,1,,20,1,4,,2,1,1,,10,1,,2,
2/2/2021 3:18,2/2/2021 3:27,0,100,556,1,2/2/2021 3:27,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,5,4,5,5,3,3,5,6,,,,,6,6,6,5,6,6,,,,,,,,,,,,,,,,,,,,,15.051,15.051,16.877,1,7,5,0,0,12.803,0,3,5,5,4,4,6,5,3,"För att jag är rädd att covid-19 kan ge mig bestående lukt/smakproblem, samt andra problem i lungor. ",3,2,2,,,2,7,99,6,5,4,,,,2,2,5,5,4,3,2,3,5,,,1,,27,1,4,,2,2,1,,17,1,,1,
2/2/2021 3:23,2/2/2021 3:28,0,100,344,1,2/2/2021 3:28,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,414x896,4,4,4,4,4,4,4,4,,,,,,,,,3,6,1,4,,,,,3,4,,,,,,,,,,,0,0,43.622,0,0.525,0.525,1.616,1,4,4,,,,,,,0.707,0.707,1.976,1,4,4,4,4,4,4,4,4,Vill stoppa pandemin,3,3,3,,,1,7,99,,,,7,5,6,2,2,4,6,3,4,4,4,4,,,1,,38,2,4,,1,8,1,,11,1,,1,
2/2/2021 3:26,2/2/2021 3:29,0,100,192,1,2/2/2021 3:29,anonymous,SV,1,Safari iPhone,Unknown,iPhone,375x667,2,4,4,4,2,4,4,4,,,,,,,,,4,4,4,4,,,,,5,5,,,,,,,,,,,,,,,,,,,,,0.806,1.506,2.401,2,4,4,0.64,2.673,2.697,2,4,4,4,4,4,4,4,2,Vet ej,3,3,3,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 3:04,2/2/2021 3:30,0,100,1560,1,2/2/2021 3:30,anonymous,SV,1,Chrome,88.0.4324.93,Android 7.1.1,768x1024,7,7,7,7,6,7,7,7,,,,,,,,,7,7,7,7,,,,,7,7,,,,,,,,,,,0,0,1.505,0,0,0,1.334,0,7,7,,,,,,,0,0,4.746,0,7,7,7,7,7,7,7,4,Det är bäst svar som jag kan svara frågor.,4,4,4,4,,1,7,99,5,6,7,,,,1,2,7,7,5,6,6,7,7,,1,1,,27,1,4,,2,3,1,,11,2,Dari,3,Nej tack
2/2/2021 2:21,2/2/2021 3:30,0,100,4185,1,2/2/2021 3:30,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1280x720,,,,,,,,,3,3,3,5,2,4,4,4,,,,,5,3,4,5,3,3,,,,,,,,,,,2.47,2.47,101.615,1,4.226,8.436,17.37,3,7,5,,,,,,,0,0,55.397,0,5,7,7,4,4,4,4,1,"Jag tror inte på vaccinet i sig, tycker att allt har gått för snabbt, 
Tycker det är pengar dom tänker på. 
Jag är emot att ta vaccinet om jag ska vara ärlig",4,4,4,,,1,7,99,7,7,1,,,,2,2,1,1,4,4,2,3,2,.,1,1,,43,2,5,,2,1,1,,12,2,spanska,3,
2/2/2021 2:35,2/2/2021 3:30,0,100,3299,1,2/2/2021 3:30,anonymous,SV,1,Edge,88.0.705.50,Windows NT 10.0,1536x864,,,,,,,,,5,5,5,5,6,5,4,4,,,,,3,6,7,2,3,3,0,0,54.231,0,0,0,70.868,0,7,4,,,,,,,,,,,,,,,,,0,0,81.27,0,5,3,3,6,5,5,4,4,Jag anser att för att få stopp på Pandemin måste vi vaccinera oss- Och får lita på att vaccinet fungerar,4,4,4,,,4,7,99,6,4,5,,,,2,2,4,5,4,3,5,3,3,Jag tror på mänskligt omdöme,1,1,,72,2,5,,2,4,1,,21,1,,1,
2/2/2021 3:20,2/2/2021 3:31,0,100,626,1,2/2/2021 3:31,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x768,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,4,4,4,4,4,,,,,,,,,,,0,0,138.702,0,0,0,7.808,0,5,5,,,,,,,0,0,25.248,0,4,5,4,4,4,4,5,3,"Eftersom det kommer att ha vaccinerats i ett antal månader innan det blir min tur tror jag att det lilla tvivel jag initialt har, överskuggas av de fördelar som vaccinet ger mig.",3,2,3,,,2,7,99,5,5,6,,,,1,2,3,3,4,4,4,4,4,,,1,,51,1,4,,2,1,1,,16,1,,1,
2/2/2021 3:16,2/2/2021 3:31,0,100,879,1,2/2/2021 3:31,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,414x896,4,5,4,6,5,5,6,6,,,,,,,,,4,4,2,3,,,,,3,4,,,,,,,,,,,0.936,1.35,2.265,2,5.096,6.003,8.014,2,6,5,,,,,,,9.518,65.872,73.298,11,5,6,6,5,6,4,5,2,eftersom att jag är rädd för vad det kan ge för effekter,3,2,3,,,2,7,99,,,,4,5,6,1,2,3,3,4,5,3,6,5,,2,1,,22,2,4,,2,1,1,,12,2,Bosniska,3,nej 
2/2/2021 3:26,2/2/2021 3:31,0,100,277,1,2/2/2021 3:31,anonymous,SV,1,Safari,4,Android 9,412x869,4,4,3,5,4,4,3,3,,,,,,,,,3,6,4,2,,,,,5,4,,,,,,,,,,,0.501,1.144,1.7,2,0.55,1.166,1.948,2,5,4,,,,,,,0.69,1.873,2.641,3,5,5,5,5,5,6,4,3,Jag är intelligent,3,3,3,,,4,7,99,,,,4,4,6,2,1,5,3,3,4,3,4,5,,,1,,62,1,3,,2,1,1,,21,1,,1,
2/2/2021 3:07,2/2/2021 3:32,0,100,1523,1,2/2/2021 3:32,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 6.3,1366x768,,,,,,,,,4,4,4,6,4,5,5,4,,,,,5,7,4,4,4,3,,,,,,,,,,,,,,,,,,,,,58.019,58.019,67.03,1,7,4,133.885,133.885,136.218,1,7,4,1,7,7,7,6,4,Jag tillhör en riskgrupp.,3,2,3,1,,2,7,99,7,5,5,,,,2,2,1,1,5,3,1,4,4,,1,1,,74,2,4,,2,1,1,,21,1,,1,nej
2/2/2021 3:17,2/2/2021 3:33,0,100,965,1,2/2/2021 3:33,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,414x896,5,5,6,5,4,5,5,5,,,,,,,,,3,6,4,4,,,,,4,4,1.705,15.32,25.571,2,3.258,16.307,20.024,3,5,5,,,,,,,,,,,,,,,,,6.97,47.293,48.33,6,5,3,3,5,5,5,4,4,Att ta vaccinet är att göra det man själv kan för att minska smittan i samhället. De slår riskerna som finns är värt de stora skillnaderna det kan göra,3,2,4,,,2,7,99,,,,4,3,6,1,2,1,2,2,4,2,5,4,,1,1,,18,2,3,,2,4,1,,11,1,,1,
